SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.core.util.Loader$1,ch.qos.logback:logback-core:1.2.5,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.spi.Configurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.BasicConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.ClassicConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.DynamicConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.joran.JoranConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.JoranConfiguratorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.net.server.HardenedLoggingEventInputStream,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.HardenedObjectInputStream,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.util.LogbackMDCAdapter,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MDCAdapter,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.net.server.RemoteAppenderClient,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.server.Client,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
org.slf4j.impl.StaticLoggerBinder,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LoggerFactoryBinder,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.core.util.Loader$1,ch.qos.logback:logback-core:1.2.5,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.core.net.LoginAuthenticator,ch.qos.logback:logback-core:1.2.5,javax.mail.Authenticator,public,javax.mail:mail:1.4,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.ClassicConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.DynamicConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.PatternLayout,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.EnsureExceptionHandling,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PostCompileProcessor,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
javax.mail.Session$5,javax.mail:mail:1.4,java.security.PrivilegedAction,public,java.security,1
javax.mail.Session$3,javax.mail:mail:1.4,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.pattern.PrefixCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.CompositeConverter,public,ch.qos.logback:logback-core:1.2.5,1
javax.mail.Session$4,javax.mail:mail:1.4,java.security.PrivilegedExceptionAction,public,java.security,1
ch.qos.logback.classic.util.LogbackMDCAdapter,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MDCAdapter,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.boolex.OnErrorEvaluator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.boolex.EventEvaluatorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SMTPAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.SMTPAppenderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.color.HighlightingCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.color.ForegroundCompositeConverterBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.layout.TTLLLayout,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.LayoutBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ContextNameAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ReceiverAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.ClassicConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.DynamicConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.JMXConfiguratorAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.ReconfigureOnChangeTask,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SocketAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.AbstractSocketAppender,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.encoder.PatternLayoutEncoder,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutEncoderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.ReceiverBase,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.PrefixCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.CompositeConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ConsolePluginAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
org.slf4j.impl.StaticLoggerBinder,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LoggerFactoryBinder,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.event.InPlayListener,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.color.HighlightingCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.color.ForegroundCompositeConverterBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ConfigurationAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.LoggerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.ReceiverBase,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.core.util.Loader$1,ch.qos.logback:logback-core:1.2.5,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.spi.Configurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.BasicConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.RootLoggerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.PatternLayout,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.EnsureExceptionHandling,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PostCompileProcessor,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
javax.xml.parsers.FactoryFinder$1,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.joran.JoranConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.JoranConfiguratorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
javax.xml.parsers.SecuritySupport$1,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
javax.xml.parsers.SecuritySupport$2,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.boolex.JaninoEventEvaluator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.boolex.JaninoEventEvaluatorBase,public,ch.qos.logback:logback-core:1.2.5,1
javax.xml.parsers.SecuritySupport$5,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.joran.action.LevelAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.EvaluatorAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.AbstractEventEvaluatorAction,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.InsertFromJNDIAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SyslogAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.SyslogAppenderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.LoggerContextListenerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.sift.SiftingAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.sift.SiftingAppenderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.boolex.OnMarkerEvaluator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.boolex.EventEvaluatorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
org.slf4j.impl.StaticMarkerBinder,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MarkerFactoryBinder,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.core.util.Loader$1,ch.qos.logback:logback-core:1.2.5,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.spi.Configurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.BasicConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.joran.JoranConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.JoranConfiguratorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SocketAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.AbstractSocketAppender,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.net.server.HardenedLoggingEventInputStream,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.HardenedObjectInputStream,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.util.LogbackMDCAdapter,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MDCAdapter,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.net.LoggingEventPreSerializationTransformer,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.PreSerializationTransformer,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
org.slf4j.impl.StaticLoggerBinder,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LoggerFactoryBinder,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ContextNameAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ReceiverAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.JMXConfiguratorAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.ClassicConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.DynamicConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.ReconfigureOnChangeTask,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SocketAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.AbstractSocketAppender,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.encoder.PatternLayoutEncoder,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutEncoderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.ReceiverBase,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.PrefixCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.CompositeConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ConsolePluginAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.util.LogbackMDCAdapter,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MDCAdapter,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.event.InPlayListener,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.color.HighlightingCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.color.ForegroundCompositeConverterBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.ContextBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ConfigurationAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.LoggerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.ReceiverBase,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.core.util.Loader$1,ch.qos.logback:logback-core:1.2.5,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.spi.ILoggingEvent,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.DeferredProcessingAware,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.RootLoggerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.PatternLayout,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.EnsureExceptionHandling,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PostCompileProcessor,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,org.slf4j.ILoggerFactory,public,org.slf4j:slf4j-api:1.7.31,1
javax.xml.parsers.FactoryFinder$1,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.joran.JoranConfigurator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.JoranConfiguratorBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.LocationAwareLogger,public,org.slf4j:slf4j-api:1.7.31,1
javax.xml.parsers.SecuritySupport$1,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
javax.xml.parsers.SecuritySupport$2,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.boolex.JaninoEventEvaluator,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.boolex.JaninoEventEvaluatorBase,public,ch.qos.logback:logback-core:1.2.5,1
javax.xml.parsers.SecuritySupport$5,javax.xml.parsers,java.security.PrivilegedAction,public,java.security,1
ch.qos.logback.classic.joran.action.LevelAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.EvaluatorAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.AbstractEventEvaluatorAction,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.InsertFromJNDIAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.LoggerContextListenerAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.sift.SiftingAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.sift.SiftingAppenderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.LoggerContext,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.LifeCycle,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ContextNameAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ReceiverAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.JMXConfiguratorAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.ClassicConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.DynamicConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.ReconfigureOnChangeTask,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.SocketAppender,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.net.AbstractSocketAppender,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.encoder.PatternLayoutEncoder,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.PatternLayoutEncoderBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.net.ReceiverBase,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.ContextAwareBase,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.pattern.PrefixCompositeConverter,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.pattern.CompositeConverter,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.joran.action.ConsolePluginAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.action.Action,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.util.LogbackMDCAdapter,ch.qos.logback:logback-classic:1.2.5,org.slf4j.spi.MDCAdapter,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,org.slf4j.Logger,public,org.slf4j:slf4j-api:1.7.31,1
ch.qos.logback.classic.sift.SiftAction,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.joran.event.InPlayListener,public,ch.qos.logback:logback-core:1.2.5,1
ch.qos.logback.classic.Logger,ch.qos.logback:logback-classic:1.2.5,ch.qos.logback.core.spi.AppenderAttachable,public,ch.qos.logback:logback-core:1.2.5,1
